Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Algeria","","",0,43851043,47196,1275,107.63,29.08,0.0270
"Angola","","",0,32866268,4798,174,14.60,5.29,0.0363
"Benin","","",0,12123198,2260,38,18.64,3.13,0.0168
"Botswana","","",0,2351624,3002,14,127.66,5.95,0.0047
"Burkina Faso","","",0,20903278,1374,13,6.57,0.62,0.0095
"Burundi","","",0,11890781,483,0,4.06,0.00,0.0000
"Cabo Verde","","",0,555988,5718,57,1028.44,102.52,0.0100
"Cameroon","","",0,26545864,18939,355,71.34,13.37,0.0187
"Central African Republic","","",0,4829764,4759,62,98.53,12.84,0.0130
"Chad","","",0,16425859,1103,78,6.72,4.75,0.0707
"Comoros","","",0,869594,477,6,54.85,6.90,0.0126
"Congo (Brazzaville)","","",0,5518092,4814,80,87.24,14.50,0.0166
"Congo (Kinshasa)","","",0,89561404,10062,240,11.23,2.68,0.0239
"Cote d'Ivoire","","",0,26378275,18365,104,69.62,3.94,0.0057
"Djibouti","","",0,988001,4333,59,438.56,59.72,0.0136
"Egypt","","",0,102334403,97310,5511,95.09,53.85,0.0566
"Equatorial Guinea","","",0,1402985,4727,81,336.92,57.73,0.0171
"Eritrea","","",0,3546427,337,0,9.50,0.00,0.0000
"Eswatini","","",0,1160164,5354,107,461.49,92.23,0.0200
"Ethiopia","","",0,114963583,74025,1175,64.39,10.22,0.0159
"Gabon","","",0,2225728,8462,50,380.19,22.46,0.0059
"Gambia","","",0,2416664,3556,110,147.14,45.52,0.0309
"Ghana","","",0,31072945,44450,284,143.05,9.14,0.0064
"Guinea","","",0,13132792,9173,58,69.85,4.42,0.0063
"Guinea-Bissau","","",0,1967997,2117,38,107.57,19.31,0.0179
"Kenya","","",0,53771300,37811,679,70.32,12.63,0.0180
"Lesotho","","",0,2142252,1580,35,73.75,16.34,0.0222
"Liberia","","",0,5057676,1199,66,23.71,13.05,0.0550
"Libya","","",0,6871287,33123,523,482.05,76.11,0.0158
"Madagascar","","",0,27691019,16202,229,58.51,8.27,0.0141
"Malawi","","",0,19129955,5731,176,29.96,9.20,0.0307
"Mali","","",0,20250834,2610,104,12.89,5.14,0.0398
"Mauritania","","",0,4649660,7466,160,160.57,34.41,0.0214
"Mauritius","","",0,1271767,40,0,3.15,0.00,0.0000
"Morocco","","",0,36910557,114852,1943,311.16,52.64,0.0169
"Mozambique","","",0,31255435,8148,57,26.07,1.82,0.0070
"Namibia","","",0,2540915,11083,120,436.18,47.23,0.0108
"Niger","","",0,24206635,472,36,1.95,1.49,0.0763
"Nigeria","","",0,206139587,56494,1044,27.41,5.06,0.0185
"Rwanda","","",0,12952209,4589,28,35.43,2.16,0.0061
"Sao Tome and Principe","","",0,219161,882,14,402.44,63.88,0.0159
"Senegal","","",0,16743930,13964,299,83.40,17.86,0.0214
"Seychelles","","",0,98340,129,0,131.18,0.00,0.0000
"Sierra Leone","","",0,7976985,2087,65,26.16,8.15,0.0311
"Somalia","","",0,15893219,2967,70,18.67,4.40,0.0236
"South Africa","","",0,59308690,666256,16452,1123.37,277.40,0.0247
"South Sudan","","",0,11193729,2656,49,23.73,4.38,0.0184
"Sudan","","",0,43849269,13183,804,30.06,18.34,0.0610
"Tanzania","","",0,59734212,89,6,0.15,0.10,0.0674
"Togo","","",0,8278737,1646,38,19.88,4.59,0.0231
"Tunisia","","",0,11818618,15539,187,131.48,15.82,0.0120
"Uganda","","",0,45741000,7674,73,16.78,1.60,0.0095
"Zambia","","",0,18383956,14566,329,79.23,17.90,0.0226
"Zimbabwe","","",0,14862927,7780,223,52.35,15.00,0.0287
