Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Argentina","","",0,45195777,721863,16647,1597.19,368.33,0.0231
"Bolivia","","",0,11673029,133100,7834,1140.24,671.12,0.0589
"Ecuador","","",0,17643060,109399,10277,620.07,582.50,0.0939
"Paraguay","","",0,7132530,39141,808,548.77,113.28,0.0206
"Uruguay","","",0,3473727,1387,31,39.93,8.92,0.0224
"Venezuela","","",0,28435943,73198,601,257.41,21.14,0.0082
"Brazil","","",0,211029055,4665697,136074,2210.93,644.81,0.0292
"Colombia","","",0,48334716,834829,26136,1727.18,540.73,0.0313
"Chile","","",0,18184311,440693,12430,2423.48,683.56,0.0282
"Peru","","",0,33052793,900884,95151,2725.59,2878.76,0.1056
