Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Antigua and Barbuda","","",0,97928,76,0,77.61,0.00,0.0000
"Bahamas","","",0,393248,3843,79,977.25,200.89,0.0206
"Barbados","","",0,287371,110,0,38.28,0.00,0.0000
"Belize","","",0,397620,1873,22,471.05,55.33,0.0117
"Costa Rica","","",0,5094114,72880,855,1430.67,167.84,0.0117
"Cuba","","",0,11326616,3993,59,35.25,5.21,0.0148
"Dominica","","",0,71990,12,0,16.67,0.00,0.0000
"Dominican Republic","","",0,10847904,104605,1790,964.29,165.01,0.0171
"El Salvador","","",0,6486201,28412,825,438.04,127.19,0.0290
"Grenada","","",0,112519,4,0,3.55,0.00,0.0000
"Guatemala","","",0,17915567,89910,3209,501.85,179.12,0.0357
"Haiti","","",0,11402532,8632,219,75.70,19.21,0.0254
"Honduras","","",0,9904607,74783,2242,755.03,226.36,0.0300
"Jamaica","","",0,2961161,5744,88,193.98,29.72,0.0153
"Nicaragua","","",0,6624553,5100,146,76.99,22.04,0.0286
"Panama","","",0,4314768,104775,2166,2428.29,502.00,0.0207
"Saint Kitts and Nevis","","",0,53192,3,0,5.64,0.00,0.0000
"Saint Lucia","","",0,183629,10,0,5.45,0.00,0.0000
"Saint Vincent and the Grenadines","","",0,110947,48,0,43.26,0.00,0.0000
"Trinidad and Tobago","","",0,1399491,4296,64,306.97,45.73,0.0149
"Mexico","","",0,129226918,714687,74824,553.05,579.01,0.1047
"Canada","","",0,42307627,101601,5315,240.15,125.63,0.0523
"US","","",1001,345020739,6111394,142347,1771.31,412.58,0.0233
