Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Albania","","",0,2877800,12651,350,439.61,121.62,0.0277
"Andorra","","",0,77265,1192,10,1542.74,129.42,0.0084
"Austria","","",0,9006400,28130,215,312.33,23.87,0.0076
"Belarus","","",0,9449321,63980,735,677.09,77.78,0.0115
"Bosnia and Herzegovina","","",0,3280815,25369,765,773.25,233.17,0.0302
"Bulgaria","","",0,6948445,18878,741,271.69,106.64,0.0393
"Croatia","","",0,4105268,14254,205,347.21,49.94,0.0144
"Cyprus","","",0,1207361,864,7,71.56,5.80,0.0081
"Czech Republic","","",0,10708982,59442,391,555.07,36.51,0.0066
"Denmark","","",0,5946705,18130,194,304.87,32.62,0.0107
"Estonia","","",0,1326539,1600,13,120.61,9.80,0.0081
"Finland","","",0,5540718,4780,71,86.27,12.81,0.0149
"France","","",0,68450409,417244,7662,609.56,111.94,0.0184
"Greece","","",0,10423055,15272,242,146.52,23.22,0.0158
"Vatican City","","",0,809,1,0,123.61,0.00,0.0000
"Iceland","","",0,341250,869,0,254.65,0.00,0.0000
"Ireland","","",0,4937796,15015,593,304.08,120.09,0.0395
"Kosovo","","",0,1810366,14235,604,786.31,333.63,0.0424
"Latvia","","",0,1886201,894,22,47.40,11.66,0.0246
"Liechtenstein","","",0,38137,36,0,94.40,0.00,0.0000
"Lithuania","","",0,2722291,3127,44,114.87,16.16,0.0141
"Luxembourg","","",0,625975,4603,33,735.33,52.72,0.0072
"Moldova","","",0,4033963,47897,1184,1187.34,293.51,0.0247
"Monaco","","",0,39244,117,-2,298.13,-50.96,-0.0171
"Montenegro","","",0,628062,10202,155,1624.36,246.79,0.0152
"Norway","","",0,5421242,6092,64,112.37,11.81,0.0105
"Poland","","",0,37846605,76342,1839,201.71,48.59,0.0241
"Portugal","","",0,10196707,49475,975,485.21,95.62,0.0197
"Romania","","",0,19237682,112366,4035,584.09,209.74,0.0359
"San Marino","","",0,33938,191,1,562.79,29.47,0.0052
"Serbia","","",0,8737369,25308,587,289.65,67.18,0.0232
"Slovakia","","",0,5459643,8139,23,149.08,4.21,0.0028
"Slovenia","","",0,2078932,4031,58,193.90,27.90,0.0144
"Switzerland","","",0,8654618,23161,251,267.61,29.00,0.0108
"Turkey","","",0,84339066,196432,4912,232.91,58.24,0.0250
"Italy","","",0,61672582,106401,7761,172.53,125.84,0.0729
"Russia","","",0,147098077,1041164,19252,707.80,130.88,0.0185
"Sweden","","",0,10487191,70355,3292,670.87,313.91,0.0468
"Germany","","",0,94088743,126846,2929,134.82,31.13,0.0231
"Spain","","",0,55364460,519143,6936,937.68,125.28,0.0134
"Belgium","","",0,24782030,67967,2457,274.26,99.14,0.0361
"Netherlands","","",0,17854316,81041,1630,453.90,91.29,0.0201
"Ukraine","","",0,47107394,196698,3830,417.55,81.30,0.0195
"United Kingdom","","",0,66991012,285931,16545,426.82,246.97,0.0579
