Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"United Kingdom","Anguilla","",0,15002,2496,9,16637.78,599.92,0.0036
"United Kingdom","Bermuda","",0,62272,11246,121,18059.48,1943.09,0.0108
"United Kingdom","British Virgin Islands","",0,30237,5999,61,19839.93,2017.40,0.0102
"United Kingdom","Cayman Islands","",0,65720,17825,16,27122.64,243.46,0.0009
"United Kingdom","Channel Islands","",0,0,0,0,0.00,0.00,0.0000
"United Kingdom","England","",0,55977200,15453895,102438,27607.48,1830.00,0.0066
"United Kingdom","Falkland Islands","",0,3483,100,0,2871.09,0.00,0.0000
"United Kingdom","Gibraltar","",0,33691,14566,101,43234.10,2997.83,0.0069
"United Kingdom","Isle of Man","",0,85032,22178,77,26081.95,905.54,0.0035
"United Kingdom","Montserrat","",0,4999,163,2,3260.65,400.08,0.0123
"United Kingdom","Northern Ireland","",0,1881599,588407,2625,31271.65,1395.09,0.0045
"United Kingdom","Saint Helena, Ascension and Tristan da Cunha","",0,5661,3,0,52.99,0.00,0.0000
"United Kingdom","Scotland","",0,5463300,1300863,8098,23810.94,1482.25,0.0062
"United Kingdom","Turks and Caicos Islands","",0,38718,5834,35,15067.93,903.97,0.0060
"United Kingdom","Wales","",0,3138599,788920,5498,25136.06,1751.74,0.0070
"United Kingdom","Jersey","",0,109300,34592,107,31648.67,978.96,0.0031
"United Kingdom","Guernsey","",0,63000,12685,31,20134.92,492.06,0.0024
