Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Algeria","","",0,43851043,87341,2778,199.18,63.35,0.0318
"Angola","","",0,32866268,40345,1153,122.76,35.08,0.0286
"Benin","","",0,12123198,17166,66,141.60,5.44,0.0038
"Botswana","","",0,2351624,144397,1737,6140.31,738.64,0.0120
"Burkina Faso","","",0,20903278,1887,64,9.03,3.06,0.0339
"Burundi","","",0,11890781,16661,31,140.12,2.61,0.0019
"Cabo Verde","","",0,555988,18244,159,3281.37,285.98,0.0087
"Cameroon","","",0,26545864,40168,774,151.32,29.16,0.0193
"Central African Republic","","",0,4829764,5816,23,120.42,4.76,0.0040
"Chad","","",0,16425859,411,6,2.50,0.37,0.0146
"Comoros","","",0,869594,465,1,53.47,1.15,0.0022
"Congo (Brazzaville)","","",0,5518092,7541,139,136.66,25.19,0.0184
"Congo (Kinshasa)","","",0,89561404,28699,350,32.04,3.91,0.0122
"Cote d'Ivoire","","",0,26378275,15881,423,60.20,16.04,0.0266
"Djibouti","","",0,988001,3181,71,321.96,71.86,0.0223
"Egypt","","",0,102334403,118211,6118,115.51,59.78,0.0518
"Equatorial Guinea","","",0,1402985,6082,60,433.50,42.77,0.0099
"Eritrea","","",0,3546427,3373,35,95.11,9.87,0.0104
"Eswatini","","",0,1160164,28124,572,2424.14,493.03,0.0203
"Ethiopia","","",0,114963583,127626,3171,111.01,27.58,0.0248
"Gabon","","",0,2225728,14195,112,637.77,50.32,0.0079
"Gambia","","",0,2416664,4272,170,176.77,70.34,0.0398
"Ghana","","",0,31072945,38658,414,124.41,13.32,0.0107
"Guinea","","",0,13132792,9317,248,70.94,18.88,0.0266
"Guinea-Bissau","","",0,1967997,2437,75,123.83,38.11,0.0308
"Kenya","","",0,53771300,103620,2840,192.71,52.82,0.0274
"Lesotho","","",0,2142252,10936,342,510.49,159.65,0.0313
"Liberia","","",0,5057676,3741,202,73.97,39.94,0.0540
"Libya","","",0,6871287,187605,2262,2730.27,329.20,0.0121
"Madagascar","","",0,27691019,12768,430,46.11,15.53,0.0337
"Malawi","","",0,19129955,27889,1165,145.79,60.90,0.0418
"Mali","","",0,20250834,3447,140,17.02,6.91,0.0406
"Mauritania","","",0,4649660,19332,345,415.77,74.20,0.0178
"Mauritius","","",0,1271767,23505,173,1848.22,136.03,0.0074
"Morocco","","",0,36910557,441797,5749,1196.94,155.75,0.0130
"Mozambique","","",0,31255435,82251,1134,263.16,36.28,0.0138
"Namibia","","",0,2540915,82614,2960,3251.35,1164.93,0.0358
"Niger","","",0,24206635,1283,26,5.30,1.07,0.0203
"Nigeria","","",0,206139587,48049,838,23.31,4.07,0.0174
"Rwanda","","",0,12952209,75980,1009,586.62,77.90,0.0133
"Sao Tome and Principe","","",0,219161,1442,21,657.96,95.82,0.0146
"Senegal","","",0,16743930,34258,791,204.60,47.24,0.0231
"Seychelles","","",0,98340,17585,94,17881.84,955.87,0.0053
"Sierra Leone","","",0,7976985,2377,42,29.80,5.27,0.0177
"Somalia","","",0,15893219,9258,574,58.25,36.12,0.0620
"South Africa","","",0,59308690,1358377,35585,2290.35,600.00,0.0262
"South Sudan","","",0,11193729,1982,19,17.71,1.70,0.0096
"Sudan","","",0,43849269,7685,896,17.53,20.43,0.1166
"Tanzania","","",0,59734212,25657,703,42.95,11.77,0.0274
"Togo","","",0,8278737,13746,124,166.04,14.98,0.0090
"Tunisia","","",0,11818618,431368,15614,3649.90,1321.14,0.0362
"Uganda","","",0,45741000,84950,2879,185.72,62.94,0.0339
"Zambia","","",0,18383956,119150,2429,648.12,132.13,0.0204
"Zimbabwe","","",0,14862927,95457,3132,642.25,210.73,0.0328
