Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Albania","","",0,2877800,57064,595,1982.90,206.76,0.0104
"Andorra","","",0,77265,2840,7,3675.66,90.60,0.0025
"Austria","","",0,9006400,256310,1556,2845.87,172.77,0.0061
"Belarus","","",0,9449321,262552,2259,2778.53,239.06,0.0086
"Bosnia and Herzegovina","","",0,3280815,67045,3890,2043.55,1185.68,0.0580
"Bulgaria","","",0,6948445,230264,9379,3313.89,1349.80,0.0407
"Croatia","","",0,4105268,174045,2816,4239.55,685.95,0.0162
"Cyprus","","",0,1207361,69546,292,5760.17,241.85,0.0042
"Czech Republic","","",0,10708982,182776,2548,1706.75,237.93,0.0139
"Denmark","","",0,5946705,153270,269,2577.39,45.24,0.0018
"Estonia","","",0,1326539,80605,479,6076.34,361.09,0.0059
"Finland","","",0,5540718,77117,352,1391.82,63.53,0.0046
"France","","",0,68450409,2368055,18226,3459.52,266.27,0.0077
"Greece","","",0,10423055,446512,6743,4283.89,646.93,0.0151
"Vatican City","","",0,809,0,0,0.00,0.00,0.0000
"Iceland","","",0,341250,7556,4,2214.21,11.72,0.0005
"Ireland","","",0,4937796,209991,637,4252.73,129.00,0.0030
"Kosovo","","",0,1810366,61138,930,3377.11,513.71,0.0152
"Latvia","","",0,1886201,111970,1290,5936.27,683.91,0.0115
"Liechtenstein","","",0,38137,805,5,2110.81,131.11,0.0062
"Lithuania","","",0,2722291,181717,2198,6675.15,807.41,0.0121
"Luxembourg","","",0,625975,17534,64,2801.07,102.24,0.0037
"Moldova","","",0,4033963,95868,2357,2376.52,584.29,0.0246
"Monaco","","",0,39244,1027,5,2616.96,127.41,0.0049
"Montenegro","","",0,628062,50339,701,8014.97,1116.13,0.0139
"Norway","","",0,5421242,104056,204,1919.41,37.63,0.0020
"Poland","","",0,37846605,393422,16229,1039.52,428.81,0.0413
"Portugal","","",0,10196707,262508,1237,2574.44,121.31,0.0047
"Romania","","",0,19237682,641948,22699,3336.93,1179.92,0.0354
"San Marino","","",0,33938,562,5,1655.96,147.33,0.0089
"Serbia","","",0,8737369,498175,4163,5701.66,476.46,0.0084
"Slovakia","","",0,5459643,174143,2146,3189.64,393.07,0.0123
"Slovenia","","",0,2078932,110525,624,5316.43,300.15,0.0056
"Switzerland","","",0,8654618,248580,817,2872.22,94.40,0.0033
"Turkey","","",0,84339066,3946700,35684,4679.56,423.10,0.0090
"Italy","","",0,61672582,942030,15973,1527.47,259.00,0.0170
"Russia","","",0,147098077,3824423,133435,2599.91,907.12,0.0349
"Sweden","","",0,10487191,280831,1284,2677.85,122.44,0.0046
"Germany","","",0,94088743,1546243,16285,1643.39,173.08,0.0105
"Spain","","",0,55364460,1616105,10532,2919.03,190.23,0.0065
"Belgium","","",0,24782030,437819,2370,1766.68,95.63,0.0054
"Netherlands","","",0,17854316,779384,1813,4365.24,101.54,0.0023
"Ukraine","","",0,47107394,1131373,32665,2401.69,693.42,0.0289
"United Kingdom","","",0,66991012,4773431,13965,7125.48,208.46,0.0029
