Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Antigua and Barbuda","","",0,97928,2856,71,2916.43,725.02,0.0249
"Bahamas","","",0,393248,12809,455,3257.23,1157.03,0.0355
"Barbados","","",0,287371,14686,117,5110.47,407.14,0.0080
"Belize","","",0,397620,14762,180,3712.59,452.69,0.0122
"Costa Rica","","",0,5094114,332948,4018,6535.94,788.75,0.0121
"Cuba","","",0,11326616,861510,7739,7606.07,683.26,0.0090
"Dominica","","",0,71990,4692,32,6517.57,444.51,0.0068
"Dominican Republic","","",0,10847904,123438,727,1137.90,67.02,0.0059
"El Salvador","","",0,6486201,46682,1577,719.71,243.13,0.0338
"Grenada","","",0,112519,5693,197,5059.59,1750.82,0.0346
"Guatemala","","",0,17915567,392431,8026,2190.45,447.99,0.0205
"Haiti","","",0,11402532,11102,424,97.36,37.18,0.0382
"Honduras","","",0,9904607,176223,5342,1779.20,539.34,0.0303
"Jamaica","","",0,2961161,45715,1537,1543.82,519.05,0.0336
"Nicaragua","","",0,6624553,9797,28,147.89,4.23,0.0029
"Panama","","",0,4314768,112679,1136,2611.47,263.28,0.0101
"Saint Kitts and Nevis","","",0,53192,2642,24,4966.91,451.20,0.0091
"Saint Lucia","","",0,183629,8215,191,4473.69,1040.14,0.0233
"Saint Vincent and the Grenadines","","",0,110947,3207,57,2890.57,513.76,0.0178
"Trinidad and Tobago","","",0,1399491,49087,1568,3507.49,1120.41,0.0319
"Mexico","","",0,129226918,1512350,77096,1170.31,596.59,0.0510
"Canada","","",0,42307627,614640,5507,1452.79,130.17,0.0090
"US","","",1001,345020739,14555311,185140,4218.68,536.61,0.0127
