Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Afghanistan","","",0,38928341,98642,4742,253.39,121.81,0.0481
"Armenia","","",0,2963234,104531,2596,3527.60,876.07,0.0248
"Azerbaijan","","",0,10139175,239348,3054,2360.63,301.21,0.0128
"Bahrain","","",0,1701583,114938,810,6754.77,476.03,0.0070
"Bangladesh","","",0,164689383,859762,17678,522.05,107.34,0.0206
"Bhutan","","",0,771611,1676,2,217.21,2.59,0.0012
"Burma","","",0,54409793,359508,15520,660.74,285.24,0.0432
"Cambodia","","",0,16718971,112920,2760,675.40,165.08,0.0244
"Georgia","","",0,3989175,435322,6234,10912.58,1562.73,0.0143
"Indonesia","","",0,273523621,2651364,100236,969.34,366.46,0.0378
"Iran","","",0,83992953,3752870,60491,4468.08,720.19,0.0161
"Iraq","","",0,40222503,1094036,8307,2719.96,206.53,0.0076
"Israel","","",0,8655541,493494,1780,5701.48,205.65,0.0036
"Jordan","","",0,10203140,185922,2952,1822.20,289.32,0.0159
"Kazakhstan","","",0,18776707,686791,10932,3657.68,582.21,0.0159
"Kuwait","","",0,4270563,158371,1023,3708.43,239.55,0.0065
"Kyrgyzstan","","",0,6524191,90029,1131,1379.93,173.35,0.0126
"Laos","","",0,7275556,42189,70,579.87,9.62,0.0017
"Maldives","","",0,540541,61928,175,11456.67,323.75,0.0028
"Mongolia","","",0,3278292,341552,1722,10418.60,525.27,0.0050
"Nepal","","",0,29136808,529455,8346,1817.13,286.44,0.0158
"Oman","","",0,5106622,126974,2274,2486.46,445.30,0.0179
"Papua New Guinea","","",0,8947027,20937,300,234.01,33.53,0.0143
"Philippines","","",0,109581085,1876104,27787,1712.07,253.57,0.0148
"Qatar","","",0,2881060,44779,244,1554.25,84.69,0.0054
"Saudi Arabia","","",0,34813867,145561,1993,418.11,57.25,0.0137
"Singapore","","",0,5850343,143181,401,2447.39,68.54,0.0028
"Sri Lanka","","",0,21413250,445745,13162,2081.63,614.67,0.0295
"Taiwan","","",0,23816775,15350,836,64.45,35.10,0.0545
"Tajikistan","","",0,9537642,3771,34,39.54,3.56,0.0090
"Thailand","","",0,69799977,1887826,19232,2704.62,275.53,0.0102
"Timor-Leste","","",0,1318442,18572,120,1408.63,91.02,0.0065
"United Arab Emirates","","",0,9890399,246733,590,2494.67,59.65,0.0024
"Uzbekistan","","",0,33469199,100378,691,299.91,20.65,0.0069
"Vietnam","","",0,97338583,932068,22181,957.55,227.87,0.0238
"West Bank and Gaza","","",0,5101416,176421,1715,3458.28,336.18,0.0097
"Yemen","","",0,29825968,4120,789,13.81,26.45,0.1915
"Japan","","",0,133719176,1196436,8688,894.74,64.97,0.0073
"India","","",0,1371753893,19684202,282671,1434.97,206.07,0.0144
"Pakistan","","",0,211877156,523522,12374,247.09,58.40,0.0236
"China","","",0,1467916324,7669,4,0.52,0.00,0.0005
"Malaysia","","",0,36400899,2110527,27667,5798.01,760.06,0.0131
