Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","North Carolina","Alamance",37001,169509,45420,427,26795.04,2519.04,0.0094,4,66,232,221,23.76,3468,47,0.076,0.111,0.0137,232,523,352,78.82,15571,242,0.343,0.567,0.0155,523,656,601,71.78,7648,58,0.168,0.136,0.0076,656,755,723,313.67,18788,81,0.414,0.190,0.0043,,,,,,,,,
"US","North Carolina","Alexander",37003,37497,10255,127,27348.85,3386.94,0.0124,5,101,215,172,18.43,366,2,0.036,0.016,0.0055,215,426,355,100.54,3687,80,0.359,0.631,0.0217,426,508,432,30.96,386,3,0.038,0.023,0.0077,508,655,598,89.87,2112,32,0.206,0.254,0.0153,655,755,734,283.68,3722,10,0.363,0.079,0.0027
"US","North Carolina","Alleghany",37005,11137,2842,11,25518.54,987.70,0.0039,5,150,235,194,101.55,185,0,0.065,0.000,0.0000,235,423,341,91.05,722,5,0.254,0.458,0.0070,529,640,595,119.69,509,1,0.179,0.092,0.0020,640,738,728,192.78,999,5,0.351,0.455,0.0050,738,755,738,175.63,260,0,0.091,0.000,0.0000
"US","North Carolina","Anson",37007,24445,6354,92,25993.05,3763.55,0.0145,5,66,198,175,32.60,321,3,0.050,0.028,0.0080,198,272,249,30.23,383,6,0.060,0.065,0.0157,272,443,351,90.20,1754,47,0.276,0.509,0.0267,513,673,599,106.65,1389,27,0.219,0.296,0.0196,673,755,728,287.01,2344,10,0.369,0.108,0.0042
"US","North Carolina","Ashe",37009,27203,5969,68,21942.43,2499.72,0.0114,5,228,432,350,82.64,1741,39,0.292,0.574,0.0224,432,525,499,17.39,293,5,0.049,0.074,0.0171,525,651,587,77.45,1207,4,0.202,0.059,0.0033,651,738,732,212.15,1922,18,0.322,0.259,0.0092,738,755,738,179.54,644,2,0.108,0.027,0.0028
"US","North Carolina","Avery",37011,17557,4224,41,24058.78,2335.25,0.0097,4,115,124,119,1.20,2,0,0.000,0.000,0.0000,131,517,353,115.22,2159,21,0.511,0.514,0.0098,517,661,598,51.15,646,18,0.153,0.441,0.0280,661,755,726,168.99,1422,2,0.337,0.051,0.0015,,,,,,,,,
"US","North Carolina","Beaufort",37013,46994,11780,149,25067.03,3170.62,0.0126,5,104,289,268,38.39,1453,46,0.123,0.311,0.0319,289,436,349,129.91,2993,43,0.254,0.289,0.0144,446,521,471,13.55,327,10,0.028,0.068,0.0311,521,668,601,105.67,2610,30,0.222,0.199,0.0114,668,755,728,351.66,4407,19,0.374,0.130,0.0044
"US","North Carolina","Bertie",37015,18947,4166,63,21987.65,3325.06,0.0151,5,57,149,117,19.32,136,4,0.033,0.064,0.0298,149,277,220,50.03,583,15,0.140,0.233,0.0252,277,440,349,71.94,989,25,0.237,0.393,0.0250,519,665,586,67.98,729,8,0.175,0.128,0.0111,665,755,726,291.39,1647,11,0.395,0.170,0.0065
"US","North Carolina","Bladen",37017,32722,9111,116,27843.65,3545.02,0.0127,5,84,212,151,44.40,665,8,0.073,0.073,0.0128,212,275,248,32.94,402,11,0.044,0.094,0.0271,275,447,353,90.89,2079,22,0.228,0.190,0.0106,478,654,580,108.83,2231,53,0.245,0.459,0.0239,654,755,728,398.63,3614,21,0.397,0.181,0.0058
"US","North Carolina","Brunswick",37019,142820,28288,289,19806.75,2023.53,0.0102,5,58,83,70,1.05,32,1,0.001,0.005,0.0416,113,221,162,16.22,1335,22,0.047,0.076,0.0165,221,508,352,55.56,7920,131,0.280,0.452,0.0165,508,656,567,69.97,7150,87,0.253,0.302,0.0122,656,755,729,240.65,11857,49,0.419,0.168,0.0041
