Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Arkansas","Arkansas",5001,17486,5571,73,31859.77,4174.77,0.0131,5,138,215,178,50.73,259,2,0.046,0.029,0.0083,215,289,259,70.57,498,18,0.089,0.240,0.0352,289,464,363,101.00,1340,17,0.241,0.229,0.0125,464,668,570,113.92,1431,23,0.257,0.321,0.0164,668,755,723,461.40,2048,14,0.368,0.188,0.0067
"US","Arkansas","Ashley",5003,19657,4980,57,25334.49,2899.73,0.0114,5,126,234,194,55.40,381,8,0.076,0.137,0.0206,234,438,324,77.33,1509,25,0.303,0.445,0.0168,438,505,462,24.98,141,2,0.028,0.035,0.0142,505,663,577,120.52,1165,15,0.234,0.264,0.0129,663,755,723,324.11,1772,7,0.356,0.125,0.0040
"US","Arkansas","Baxter",5005,41932,8391,226,20010.97,5389.68,0.0269,5,122,138,127,1.36,7,0,0.001,0.000,0.0000,150,312,303,59.88,1390,28,0.166,0.126,0.0204,312,479,347,70.38,1795,76,0.214,0.337,0.0424,479,629,548,103.29,2566,70,0.306,0.308,0.0271,629,755,730,156.99,2648,53,0.316,0.236,0.0201
"US","Arkansas","Benton",5007,279141,65007,743,23288.23,2661.74,0.0114,5,79,210,153,30.98,4940,44,0.076,0.059,0.0088,210,449,353,125.40,23477,367,0.361,0.495,0.0157,449,498,469,8.90,1012,9,0.016,0.012,0.0086,498,645,573,62.22,12745,184,0.196,0.247,0.0144,645,755,727,237.12,22892,142,0.352,0.190,0.0062
"US","Arkansas","Boone",5009,37432,9199,157,24575.23,4194.27,0.0171,5,76,80,77,0.59,1,0,0.000,0.000,0.0000,139,261,236,47.61,848,23,0.092,0.149,0.0277,261,445,305,81.35,2910,57,0.316,0.360,0.0194,445,645,559,88.35,2478,48,0.269,0.303,0.0192,645,755,727,213.72,2974,31,0.323,0.200,0.0106
"US","Arkansas","Bradley",5011,10763,2946,43,27371.55,3995.17,0.0146,5,90,104,97,4.27,4,0,0.001,0.008,0.0859,107,261,197,59.09,336,7,0.114,0.164,0.0210,261,439,330,159.06,1009,24,0.343,0.560,0.0238,442,641,590,78.14,599,9,0.203,0.210,0.0151,641,755,724,374.80,993,2,0.337,0.047,0.0020
"US","Arkansas","Calhoun",5013,5189,887,9,17093.85,1734.44,0.0101,5,156,222,210,13.10,23,0,0.026,0.000,0.0000,222,318,294,71.69,137,1,0.154,0.112,0.0074,318,433,370,82.48,251,2,0.283,0.226,0.0081,483,653,560,72.08,183,5,0.206,0.560,0.0275,653,755,724,159.38,293,1,0.331,0.112,0.0034
"US","Arkansas","Carroll",5015,28379,5928,87,20888.69,3065.65,0.0147,5,116,197,179,25.48,344,7,0.058,0.078,0.0197,197,271,262,50.50,592,6,0.100,0.064,0.0095,271,424,317,84.22,1810,32,0.305,0.368,0.0177,484,647,569,76.04,1489,28,0.251,0.326,0.0191,647,755,724,172.98,1629,13,0.275,0.147,0.0079
"US","Arkansas","Chicot",5017,10118,2719,53,26872.90,5238.19,0.0195,5,98,257,191,301.44,1005,22,0.370,0.415,0.0219,257,437,317,94.19,597,18,0.220,0.332,0.0295,456,505,489,3.56,12,1,0.005,0.015,0.0616,505,665,575,75.11,406,6,0.149,0.114,0.0148,665,755,723,229.20,690,6,0.254,0.115,0.0088
"US","Arkansas","Clark",5019,22320,5109,73,22889.78,3270.61,0.0143,5,54,76,64,9.27,27,0,0.005,0.000,0.0000,104,206,183,22.36,156,2,0.031,0.024,0.0111,206,464,326,89.25,1916,39,0.375,0.537,0.0204,464,668,588,73.75,1237,20,0.242,0.271,0.0160,668,755,722,236.51,1776,13,0.348,0.177,0.0073
"US","Arkansas","Clay",5021,14550,4029,82,27690.72,5635.74,0.0204,5,129,180,150,21.65,88,3,0.022,0.041,0.0384,180,437,316,137.32,1633,47,0.405,0.571,0.0287,437,504,466,10.58,71,2,0.018,0.025,0.0295,504,650,589,107.84,921,19,0.229,0.233,0.0207,650,755,727,287.63,1317,11,0.327,0.136,0.0085
"US","Arkansas","Cleburne",5023,24919,6285,111,25221.72,4454.43,0.0177,5,52,98,62,22.03,72,4,0.012,0.036,0.0551,144,199,164,14.85,121,1,0.019,0.009,0.0084,216,457,347,106.30,1720,67,0.274,0.606,0.0391,457,644,562,111.56,1763,18,0.281,0.164,0.0103,644,755,724,321.28,2564,20,0.408,0.182,0.0079
"US","Arkansas","Cleveland",5025,7956,2219,33,27890.90,4147.81,0.0149,5,139,245,198,49.02,161,10,0.073,0.309,0.0633,245,425,378,139.14,758,15,0.342,0.453,0.0197,430,458,438,5.91,11,0,0.005,0.000,0.0000,458,665,560,91.25,485,8,0.219,0.244,0.0166,665,755,722,380.97,786,-0,0.354,-0.000,-0.0000
"US","Arkansas","Columbia",5027,23457,5173,79,22053.12,3367.86,0.0153,5,110,201,154,21.96,204,9,0.040,0.108,0.0419,201,268,252,59.09,423,9,0.082,0.112,0.0210,268,472,323,73.45,1715,37,0.331,0.473,0.0218,472,662,579,71.19,1051,18,0.203,0.229,0.0172,662,755,722,257.75,1776,5,0.343,0.065,0.0029
"US","Arkansas","Conway",5029,20846,5331,53,25573.25,2542.45,0.0099,5,132,200,162,15.88,136,2,0.026,0.038,0.0147,200,448,349,150.68,2052,29,0.385,0.548,0.0141,448,499,481,7.48,50,1,0.009,0.019,0.0203,499,646,567,64.14,914,11,0.171,0.205,0.0119,646,755,723,374.46,2170,9,0.407,0.173,0.0042
"US","Arkansas","Craighead",5031,110332,35876,298,32516.41,2700.94,0.0083,4,62,436,330,89.61,13089,174,0.365,0.585,0.0133,436,496,464,10.53,525,8,0.015,0.027,0.0156,496,650,576,101.65,7985,63,0.223,0.211,0.0079,650,755,721,348.47,14301,54,0.399,0.181,0.0038,,,,,,,,,
"US","Arkansas","Crawford",5033,63257,15544,223,24572.77,3525.30,0.0143,3,108,468,353,111.66,7059,119,0.454,0.534,0.0169,468,666,596,95.55,3894,60,0.251,0.269,0.0154,666,755,727,262.77,4596,45,0.296,0.201,0.0098,,,,,,,,,,,,,,,,,,
"US","Arkansas","Crittenden",5035,47955,13606,208,28372.43,4337.40,0.0153,5,57,239,194,44.88,1843,43,0.135,0.207,0.0233,239,438,354,99.57,4057,53,0.298,0.257,0.0132,438,509,464,12.41,283,2,0.021,0.008,0.0057,509,659,568,84.02,2703,81,0.199,0.391,0.0301,659,755,720,305.95,4744,30,0.349,0.145,0.0064
"US","Arkansas","Cross",5037,16419,4642,75,28272.12,4567.88,0.0162,5,60,147,140,11.45,79,1,0.017,0.007,0.0071,147,265,231,47.93,437,18,0.094,0.241,0.0414,265,471,347,128.63,1436,32,0.309,0.428,0.0223,489,670,584,82.89,1068,16,0.230,0.211,0.0148,670,755,723,364.52,1615,9,0.348,0.126,0.0059
"US","Arkansas","Dallas",5039,7009,1695,24,24183.19,3424.17,0.0142,5,70,80,74,1.57,1,0,0.001,0.000,0.0000,126,260,216,61.78,172,5,0.101,0.210,0.0293,260,445,358,117.85,585,10,0.345,0.419,0.0172,476,661,560,92.60,383,4,0.226,0.168,0.0106,661,755,722,282.92,554,6,0.327,0.244,0.0106
"US","Arkansas","Desha",5041,11361,2976,37,26194.88,3256.76,0.0124,5,56,117,92,9.33,18,0,0.006,0.000,0.0000,132,229,196,48.85,234,5,0.079,0.136,0.0215,229,451,328,121.03,1110,19,0.373,0.516,0.0172,471,662,564,64.17,562,9,0.189,0.243,0.0160,662,755,722,368.10,1054,4,0.354,0.111,0.0039
"US","Arkansas","Drew",5043,18218,4541,59,24925.90,3238.56,0.0130,5,62,110,93,4.67,19,1,0.004,0.017,0.0542,128,244,205,43.53,331,5,0.073,0.088,0.0156,244,458,317,172.30,1644,36,0.362,0.612,0.0220,458,667,559,68.01,947,13,0.208,0.218,0.0136,667,755,723,372.32,1604,5,0.353,0.083,0.0030
"US","Arkansas","Faulkner",5045,126007,34377,282,27281.82,2237.97,0.0082,5,129,201,169,19.86,1213,3,0.035,0.010,0.0024,201,447,349,102.55,11007,152,0.320,0.538,0.0138,447,494,469,14.40,507,5,0.015,0.019,0.0105,494,644,560,76.49,6734,59,0.196,0.211,0.0088,644,755,725,353.80,14858,61,0.432,0.215,0.0041
"US","Arkansas","Franklin",5047,17715,3714,67,20965.28,3782.11,0.0180,5,118,127,121,1.24,2,0,0.000,0.000,0.0000,132,210,187,27.89,141,2,0.038,0.030,0.0143,210,468,353,90.94,1546,37,0.416,0.554,0.0240,468,647,569,94.10,1037,13,0.279,0.195,0.0126,647,755,725,180.07,989,15,0.266,0.225,0.0152
"US","Arkansas","Fulton",5049,12477,2608,83,20902.46,6652.24,0.0318,5,134,439,331,123.51,1094,47,0.419,0.567,0.0431,439,486,450,12.66,40,0,0.015,0.000,0.0000,486,630,548,64.04,532,14,0.204,0.168,0.0263,630,682,667,67.80,246,8,0.094,0.096,0.0324,682,755,729,182.34,699,15,0.268,0.180,0.0213
"US","Arkansas","Garland",5051,99385,22234,457,22371.59,4598.28,0.0206,5,56,100,80,6.21,115,0,0.005,0.000,0.0009,131,234,186,27.81,1470,37,0.066,0.081,0.0250,234,451,352,114.83,8486,220,0.382,0.481,0.0259,451,660,564,97.34,5999,141,0.270,0.309,0.0236,660,755,723,170.66,6170,60,0.278,0.131,0.0097
"US","Arkansas","Grant",5053,18264,4282,55,23445.03,3011.39,0.0128,5,71,88,79,4.22,8,0,0.002,0.000,0.0000,122,205,182,22.89,130,0,0.030,0.000,0.0000,205,443,337,103.37,1493,32,0.349,0.582,0.0214,450,651,560,116.62,1242,18,0.290,0.328,0.0145,651,755,723,269.82,1403,5,0.328,0.093,0.0036
"US","Arkansas","Greene",5055,45325,15489,157,34173.19,3463.87,0.0101,4,73,224,193,45.14,643,5,0.042,0.030,0.0072,224,487,318,140.61,5514,73,0.356,0.463,0.0132,487,653,585,128.63,3972,46,0.256,0.293,0.0116,653,755,723,349.74,5378,34,0.347,0.218,0.0064,,,,,,,,,
"US","Arkansas","Hempstead",5057,21532,4431,53,20578.67,2461.45,0.0120,5,73,85,79,1.72,3,1,0.001,0.018,0.2919,109,229,181,30.93,329,2,0.074,0.043,0.0069,229,468,365,69.11,1664,17,0.376,0.319,0.0102,468,655,578,61.63,970,20,0.219,0.385,0.0210,655,755,723,199.61,1464,14,0.330,0.259,0.0094
"US","Arkansas","Hot Spring",5059,33771,10828,119,32063.01,3523.73,0.0110,5,90,110,98,3.49,17,0,0.002,0.000,0.0000,122,228,170,229.34,1716,22,0.158,0.186,0.0129,228,458,351,86.23,3325,49,0.307,0.414,0.0148,458,665,561,113.11,2658,36,0.246,0.304,0.0136,665,755,728,281.93,3113,12,0.287,0.102,0.0039
"US","Arkansas","Howard",5061,13202,3689,47,27942.74,3560.07,0.0127,5,63,91,83,5.76,13,0,0.004,0.000,0.0000,116,237,186,72.94,435,8,0.118,0.171,0.0185,237,472,378,90.14,1207,17,0.327,0.364,0.0142,487,666,582,105.21,842,13,0.228,0.277,0.0155,666,755,721,347.52,1190,9,0.322,0.195,0.0077
"US","Arkansas","Independence",5063,37825,10427,189,27566.42,4996.70,0.0181,5,98,227,192,58.51,798,9,0.077,0.047,0.0111,227,255,237,42.96,393,14,0.038,0.074,0.0358,255,452,349,88.70,2561,100,0.246,0.530,0.0391,452,644,562,78.10,2612,36,0.250,0.193,0.0139,644,755,725,283.04,4089,31,0.392,0.164,0.0076
"US","Arkansas","Izard",5065,13629,3821,63,28035.81,4622.50,0.0165,5,155,318,289,154.38,1007,6,0.264,0.087,0.0055,318,400,344,127.52,623,33,0.163,0.531,0.0538,482,599,545,74.62,579,11,0.151,0.182,0.0198,599,646,628,56.79,275,2,0.072,0.033,0.0076,646,755,723,233.84,1293,8,0.338,0.128,0.0062
"US","Arkansas","Jackson",5067,16719,5881,53,35175.55,3170.05,0.0090,5,125,441,320,294.99,3209,38,0.546,0.719,0.0119,449,472,457,3.71,12,0,0.002,0.000,0.0000,492,622,590,80.69,830,4,0.141,0.076,0.0048,622,680,634,76.56,526,4,0.089,0.080,0.0081,680,755,728,221.72,1313,7,0.223,0.130,0.0053
"US","Arkansas","Jefferson",5069,66823,18363,256,27480.06,3831.02,0.0139,5,54,143,115,40.05,609,28,0.033,0.109,0.0457,143,283,247,80.05,3687,74,0.201,0.291,0.0202,283,440,332,101.63,4491,61,0.245,0.239,0.0136,466,652,561,81.36,3498,62,0.190,0.242,0.0177,652,755,722,320.22,6010,28,0.327,0.109,0.0046
