Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Colorado","Adams",8001,517420,127420,1222,24626.03,2361.72,0.0096,5,58,147,104,12.50,3799,148,0.030,0.121,0.0389,216,406,298,110.27,41560,421,0.326,0.344,0.0101,406,520,459,34.63,12106,101,0.095,0.083,0.0083,520,672,665,57.57,22363,195,0.176,0.160,0.0087,672,755,720,286.46,44575,316,0.350,0.258,0.0071
"US","Colorado","Alamosa",8003,16233,4314,58,26575.49,3572.97,0.0134,5,224,426,322,89.14,1100,20,0.255,0.345,0.0182,426,523,476,59.88,387,8,0.090,0.140,0.0210,523,689,665,93.57,1278,14,0.296,0.235,0.0107,689,738,732,273.82,1009,8,0.234,0.132,0.0076,738,755,738,219.55,346,0,0.080,0.000,0.0000
"US","Colorado","Arapahoe",8005,656590,144994,1123,22082.88,1710.35,0.0077,5,56,148,93,13.91,4878,338,0.034,0.301,0.0693,148,220,186,10.97,3175,28,0.022,0.025,0.0090,220,409,300,82.42,41174,292,0.284,0.260,0.0071,409,522,458,31.98,13629,102,0.094,0.091,0.0075,522,755,720,290.67,82340,365,0.568,0.325,0.0044
"US","Colorado","Archuleta",8007,14029,2798,12,19944.40,855.37,0.0043,5,237,388,319,100.93,576,1,0.206,0.084,0.0018,388,503,450,47.19,379,1,0.135,0.091,0.0029,503,590,567,33.50,265,0,0.095,0.005,0.0002,590,689,658,97.16,709,6,0.254,0.497,0.0084,689,755,722,216.55,832,4,0.297,0.345,0.0050
"US","Colorado","Baca",8009,3581,799,8,22312.20,2234.01,0.0100,5,58,88,71,24.57,10,0,0.013,0.000,0.0000,240,428,308,170.62,261,4,0.326,0.505,0.0155,448,526,476,49.43,46,0,0.057,0.000,0.0000,544,694,651,155.26,255,3,0.319,0.323,0.0101,694,755,746,196.59,219,2,0.275,0.196,0.0072
"US","Colorado","Bent",8011,5577,2411,47,43231.13,8427.47,0.0195,5,188,213,196,7.71,6,0,0.002,0.000,0.0000,260,424,324,670.97,1473,21,0.611,0.448,0.0143,435,507,460,62.22,61,1,0.025,0.019,0.0149,560,694,666,112.07,386,14,0.160,0.300,0.0365,694,755,747,322.22,477,12,0.198,0.246,0.0242
"US","Colorado","Boulder",8013,326196,59811,334,18335.91,1023.92,0.0056,5,195,256,243,37.90,2643,5,0.044,0.016,0.0020,256,403,298,66.51,14277,144,0.239,0.432,0.0101,403,513,438,25.29,5115,11,0.086,0.034,0.0022,513,667,657,38.92,9654,37,0.161,0.110,0.0038,667,755,721,244.68,26403,63,0.441,0.188,0.0024
"US","Colorado","Broomfield",8014,70465,12732,111,18068.54,1575.25,0.0087,5,138,220,197,10.44,276,6,0.022,0.052,0.0208,220,396,302,54.71,3128,41,0.246,0.370,0.0131,396,516,407,24.58,1328,4,0.104,0.034,0.0028,516,669,662,46.59,2424,7,0.190,0.061,0.0028,669,755,721,227.53,5363,27,0.421,0.244,0.0051
"US","Colorado","Chaffee",8015,20356,4212,42,20691.69,2063.27,0.0100,5,162,227,178,60.62,239,-0,0.057,-0.001,-0.0003,227,423,346,66.61,1167,5,0.277,0.120,0.0043,423,521,464,24.81,283,1,0.067,0.024,0.0036,521,681,658,77.96,952,11,0.226,0.269,0.0119,681,755,720,290.97,1503,6,0.357,0.139,0.0039
"US","Colorado","Cheyenne",8017,1831,312,9,17039.87,4915.35,0.0288,5,267,344,302,156.74,75,5,0.240,0.518,0.0621,344,385,351,92.30,36,0,0.115,0.056,0.0139,585,696,667,131.62,98,1,0.313,0.074,0.0069,696,738,718,94.48,50,1,0.160,0.162,0.0293,738,755,738,83.01,22,0,0.069,0.000,0.0000
