Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","South Dakota","Davison",46035,19775,5808,77,29370.42,3893.81,0.0133,5,86,117,111,1.16,6,0,0.001,0.000,0.0000,119,391,296,299.12,2919,60,0.503,0.778,0.0205,391,523,430,40.00,325,7,0.056,0.088,0.0209,537,630,599,49.86,408,2,0.070,0.023,0.0044,630,755,729,251.68,2152,8,0.370,0.106,0.0038
"US","South Dakota","Day",46037,5424,1258,33,23193.22,6084.07,0.0262,5,92,133,101,17.88,13,0,0.010,0.000,0.0000,150,426,297,158.74,669,29,0.531,0.881,0.0435,436,483,453,23.78,30,0,0.023,0.000,0.0000,547,637,595,35.95,87,0,0.069,0.014,0.0052,637,755,730,208.15,457,3,0.363,0.093,0.0067
"US","South Dakota","Deuel",46039,4351,1025,12,23557.80,2757.99,0.0117,5,149,400,316,123.42,471,8,0.460,0.672,0.0171,400,495,450,41.37,59,1,0.058,0.084,0.0171,533,609,567,45.28,84,1,0.082,0.093,0.0132,609,686,684,76.76,154,1,0.150,0.117,0.0091,686,755,729,202.02,258,1,0.252,0.056,0.0026
"US","South Dakota","Dewey",46041,5892,2427,38,41191.45,6449.42,0.0157,5,127,194,170,54.48,58,0,0.024,0.000,0.0000,203,437,315,512.39,1388,26,0.572,0.687,0.0188,537,614,596,100.64,223,1,0.092,0.027,0.0045,614,675,638,167.52,320,2,0.132,0.058,0.0069,675,755,685,207.06,413,6,0.170,0.155,0.0143
"US","South Dakota","Douglas",46043,2921,680,16,23279.70,5477.58,0.0235,5,116,144,123,7.53,3,0,0.004,0.000,0.0000,154,188,164,20.88,12,0,0.018,0.000,0.0000,188,463,289,187.95,438,9,0.644,0.565,0.0206,532,634,598,42.79,52,0,0.077,0.000,0.0000,634,755,720,119.14,173,7,0.254,0.440,0.0408
"US","South Dakota","Edmunds",46045,3828,923,16,24111.81,4179.73,0.0173,5,163,253,235,90.91,91,0,0.099,0.000,0.0000,253,421,346,126.96,391,13,0.424,0.816,0.0334,421,484,447,20.64,25,1,0.027,0.064,0.0407,560,675,642,85.68,144,0,0.156,0.000,0.0000,675,755,730,223.62,266,2,0.288,0.126,0.0076
"US","South Dakota","Fall River",46047,6713,1779,39,26500.82,5809.62,0.0219,5,186,392,296,110.08,503,15,0.283,0.387,0.0300,542,633,620,92.21,332,6,0.186,0.153,0.0180,633,687,662,98.02,270,2,0.152,0.055,0.0080,687,738,732,273.50,454,12,0.255,0.302,0.0260,738,755,738,226.43,140,3,0.079,0.086,0.0238
"US","South Dakota","Faulk",46049,2298,544,16,23672.76,6962.58,0.0294,5,129,181,140,86.16,23,1,0.043,0.063,0.0431,181,350,261,257.18,290,11,0.534,0.701,0.0386,350,439,383,53.52,51,1,0.093,0.057,0.0179,594,698,665,84.86,84,1,0.154,0.065,0.0124,698,755,734,92.25,85,1,0.156,0.062,0.0118
"US","South Dakota","Grant",46051,7052,2022,49,28672.72,6948.38,0.0242,5,99,135,113,10.21,13,0,0.006,0.000,0.0000,161,177,170,6.24,4,0,0.002,0.000,0.0000,180,497,318,187.75,1040,42,0.514,0.859,0.0405,560,677,620,109.33,397,4,0.196,0.082,0.0102,677,755,719,251.84,571,3,0.282,0.063,0.0054
"US","South Dakota","Gregory",46053,4185,1052,33,25137.40,7885.30,0.0314,5,202,359,292,195.70,486,26,0.462,0.789,0.0536,359,461,381,41.10,86,4,0.082,0.121,0.0463,482,503,490,14.58,7,0,0.006,0.000,0.0000,560,643,615,89.84,118,0,0.112,0.000,0.0000,643,755,719,189.25,349,3,0.332,0.091,0.0086
"US","South Dakota","Haakon",46055,1899,446,11,23486.05,5792.52,0.0247,5,184,289,278,163.24,107,2,0.240,0.190,0.0196,289,374,328,194.31,134,7,0.300,0.638,0.0525,558,632,580,70.04,52,1,0.116,0.092,0.0196,632,676,639,41.07,23,0,0.051,0.000,0.0000,676,755,723,224.86,107,0,0.239,0.000,0.0000
