Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","New York","Albany",36001,305506,57410,498,18791.77,1630.08,0.0087,5,53,154,97,15.42,2069,120,0.036,0.242,0.0581,154,213,183,5.39,629,10,0.011,0.019,0.0152,213,518,353,85.15,22034,228,0.384,0.457,0.0103,518,523,518,0.77,12,0,0.000,0.000,0.0134,529,755,717,232.51,32673,141,0.569,0.283,0.0043
"US","New York","Allegany",36003,46090,8657,146,18782.82,3167.72,0.0169,5,59,98,72,3.21,34,2,0.004,0.012,0.0504,207,422,353,70.67,2893,81,0.334,0.555,0.0280,422,521,480,21.54,592,5,0.068,0.034,0.0085,534,695,683,92.38,3084,42,0.356,0.290,0.0137,695,755,719,109.05,2040,17,0.236,0.120,0.0086
"US","New York","Bronx",36005,1418207,349735,2718,24660.36,1916.50,0.0078,3,219,517,358,80.69,130654,1675,0.374,0.616,0.0128,517,648,582,22.92,25043,180,0.072,0.066,0.0072,648,755,713,518.50,194179,864,0.555,0.318,0.0044,,,,,,,,,,,,,,,,,,
"US","New York","Broome",36007,190488,43682,499,22931.63,2619.59,0.0114,4,58,147,122,6.42,656,52,0.015,0.105,0.0797,147,213,185,6.34,570,17,0.013,0.034,0.0294,213,522,353,90.53,17435,297,0.399,0.595,0.0170,522,755,716,221.96,25035,133,0.573,0.267,0.0053,,,,,,,,,
"US","New York","Cattaraugus",36009,76117,14969,209,19665.78,2745.77,0.0140,5,64,113,80,2.77,62,0,0.004,0.000,0.0000,182,418,351,67.44,4430,73,0.296,0.349,0.0164,418,513,449,28.59,1157,12,0.077,0.060,0.0108,524,689,667,96.42,4963,78,0.332,0.373,0.0157,689,755,727,151.94,4334,40,0.290,0.192,0.0092
"US","New York","Cayuga",36011,76576,15425,140,20143.39,1828.25,0.0091,5,66,163,79,3.42,117,2,0.008,0.014,0.0173,208,421,347,129.79,5343,88,0.346,0.629,0.0165,421,511,444,19.98,839,2,0.054,0.014,0.0024,521,639,598,48.58,2336,15,0.151,0.107,0.0064,639,755,717,215.90,6769,33,0.439,0.236,0.0049
"US","New York","Chautauqua",36013,126903,23079,274,18186.33,2159.13,0.0119,5,96,135,121,2.56,66,1,0.003,0.004,0.0153,135,415,353,96.33,7421,124,0.322,0.453,0.0167,415,516,449,23.54,1460,17,0.063,0.064,0.0119,525,635,607,54.12,3345,28,0.145,0.101,0.0082,635,755,718,154.10,10808,103,0.468,0.375,0.0095
"US","New York","Chemung",36015,83456,20719,224,24826.26,2684.05,0.0108,5,59,113,95,5.86,131,1,0.006,0.005,0.0077,171,408,351,75.08,6321,128,0.305,0.573,0.0203,408,527,430,24.97,1323,6,0.064,0.026,0.0045,527,650,626,83.01,3637,28,0.176,0.126,0.0078,650,755,720,287.60,9341,61,0.451,0.270,0.0065
"US","New York","Chenango",36017,47206,8997,116,19059.02,2457.31,0.0129,5,57,138,72,8.41,135,4,0.015,0.037,0.0315,159,219,165,5.78,87,2,0.010,0.016,0.0213,219,407,355,64.65,2241,63,0.249,0.542,0.0280,407,524,431,36.99,1056,7,0.117,0.063,0.0069,524,755,716,165.76,5485,39,0.610,0.340,0.0072
"US","New York","Clinton",36019,80485,15895,77,19749.02,956.70,0.0048,5,57,121,70,3.01,93,4,0.006,0.052,0.0431,202,223,214,1.90,22,1,0.001,0.013,0.0452,243,502,354,74.08,4679,28,0.294,0.364,0.0060,539,642,612,52.63,1977,7,0.124,0.095,0.0037,642,755,719,257.17,9088,38,0.572,0.491,0.0042
"US","New York","Columbia",36021,59460,9746,138,16390.85,2320.89,0.0142,5,54,175,104,23.41,488,37,0.050,0.268,0.0759,175,230,192,4.91,88,0,0.009,0.000,0.0000,230,517,361,82.22,3494,67,0.358,0.486,0.0192,517,632,608,29.99,876,7,0.090,0.051,0.0080,632,755,719,191.99,4813,28,0.494,0.201,0.0058
"US","New York","Cortland",36023,47581,10155,111,21342.55,2332.86,0.0109,5,154,203,182,4.58,52,0,0.005,0.000,0.0000,219,444,326,80.47,3387,60,0.334,0.541,0.0177,444,528,480,21.04,457,3,0.045,0.028,0.0067,533,633,599,49.26,1323,15,0.130,0.132,0.0111,633,755,718,224.33,4914,34,0.484,0.302,0.0068
"US","New York","Delaware",36025,44135,7469,68,16923.08,1540.73,0.0091,5,57,152,72,5.48,90,4,0.012,0.059,0.0445,177,398,353,43.68,1370,29,0.183,0.423,0.0210,398,524,435,40.06,941,6,0.126,0.094,0.0068,524,632,601,51.09,1077,6,0.144,0.090,0.0057,632,755,716,177.82,4016,23,0.538,0.343,0.0058
"US","New York","Dutchess",36027,294218,62794,643,21342.68,2185.45,0.0102,5,53,163,75,37.61,4226,151,0.067,0.235,0.0358,243,405,356,88.96,17418,255,0.277,0.396,0.0146,405,517,425,46.57,7112,37,0.113,0.058,0.0052,517,643,598,29.72,6355,54,0.101,0.084,0.0085,643,755,716,289.51,26996,144,0.430,0.224,0.0053
"US","New York","Erie",36029,918702,204262,2552,22233.76,2777.83,0.0125,4,56,166,97,12.84,7509,639,0.037,0.250,0.0851,166,404,352,67.50,57895,965,0.283,0.378,0.0167,404,520,446,52.21,24499,211,0.120,0.083,0.0086,520,755,716,278.63,114632,742,0.561,0.291,0.0065,,,,,,,,,
"US","New York","Essex",36031,36885,5333,54,14458.45,1464.01,0.0101,5,56,124,88,2.98,36,0,0.007,0.000,0.0000,151,172,166,1.65,10,0,0.002,0.000,0.0000,200,256,213,14.12,116,14,0.022,0.258,0.1201,256,506,352,72.25,1422,12,0.267,0.226,0.0086,517,755,716,168.04,3740,28,0.701,0.524,0.0076
"US","New York","Franklin",36033,50021,8846,40,17684.57,799.66,0.0045,5,61,82,67,1.76,11,0,0.001,0.000,0.0000,142,201,188,1.70,30,0,0.003,0.000,0.0000,252,511,367,63.79,2496,11,0.282,0.276,0.0044,539,635,607,61.85,1640,8,0.185,0.206,0.0050,635,755,718,159.19,4664,20,0.527,0.499,0.0043
"US","New York","Fulton",36035,53383,12111,161,22687.00,3015.94,0.0133,5,66,174,114,13.28,264,24,0.022,0.149,0.0908,174,221,194,3.92,46,0,0.004,0.000,0.0000,263,524,355,90.22,4076,65,0.337,0.404,0.0159,524,674,664,84.28,3282,18,0.271,0.110,0.0054,674,755,720,195.27,4439,51,0.367,0.319,0.0116
"US","New York","Genesee",36037,57280,13442,182,23467.18,3177.37,0.0135,5,59,144,88,10.54,213,5,0.016,0.028,0.0236,144,215,152,3.33,78,0,0.006,0.000,0.0000,215,409,334,117.09,4179,114,0.311,0.625,0.0272,409,522,442,30.66,982,5,0.073,0.030,0.0056,532,755,719,236.82,8000,58,0.595,0.318,0.0072
"US","New York","Greene",36039,47188,8356,117,17707.89,2479.44,0.0140,5,57,160,103,17.04,266,18,0.032,0.154,0.0678,219,411,347,91.08,2406,53,0.288,0.454,0.0221,411,505,428,25.60,699,8,0.084,0.068,0.0115,529,642,615,35.45,1023,8,0.122,0.067,0.0077,642,755,718,198.40,3939,31,0.471,0.261,0.0078
"US","New York","Hamilton",36041,4416,820,5,18568.84,1132.25,0.0061,5,178,225,208,9.28,8,0,0.010,0.000,0.0000,259,440,374,148.32,279,1,0.341,0.202,0.0036,440,491,482,16.76,19,0,0.023,0.000,0.0000,546,625,595,77.45,107,1,0.131,0.202,0.0094,625,755,714,235.73,399,2,0.486,0.404,0.0051
"US","New York","Herkimer",36043,61319,13366,186,21797.49,3033.32,0.0139,5,57,97,76,3.77,57,3,0.004,0.016,0.0524,122,230,195,6.15,211,4,0.016,0.020,0.0173,230,428,351,142.91,4422,101,0.331,0.543,0.0228,428,522,449,16.21,481,2,0.036,0.011,0.0042,522,755,716,198.86,8165,77,0.611,0.414,0.0094
"US","New York","Jefferson",36045,109834,19318,128,17588.36,1165.40,0.0066,5,61,97,74,2.98,58,0,0.003,0.000,0.0000,238,436,356,75.01,5086,63,0.263,0.492,0.0124,436,527,468,18.12,947,5,0.049,0.039,0.0053,527,677,666,66.92,5162,38,0.267,0.296,0.0074,677,755,719,198.76,8051,23,0.417,0.177,0.0028
"US","New York","Kings",36047,2559903,616306,5285,24075.37,2064.53,0.0086,3,219,513,358,69.70,214832,3170,0.349,0.600,0.0148,513,649,570,25.08,56818,423,0.092,0.080,0.0074,649,755,713,444.22,345055,1697,0.560,0.321,0.0049,,,,,,,,,,,,,,,,,,
"US","New York","Lewis",36049,26295,6031,46,22935.92,1749.38,0.0076,5,104,126,116,3.00,10,0,0.002,0.000,0.0000,189,209,200,3.80,13,0,0.002,0.000,0.0000,251,416,357,125.46,2087,26,0.346,0.559,0.0123,416,529,430,44.00,696,6,0.115,0.123,0.0081,529,755,719,193.50,3207,10,0.532,0.219,0.0031
"US","New York","Livingston",36051,62914,11345,109,18032.55,1732.52,0.0096,5,58,133,96,5.53,119,7,0.011,0.064,0.0587,151,205,171,3.08,53,0,0.005,0.000,0.0000,213,425,352,76.04,3549,50,0.313,0.455,0.0140,425,530,463,23.30,820,3,0.072,0.024,0.0031,530,755,720,169.14,6807,49,0.600,0.452,0.0072
"US","New York","Madison",36053,70941,12529,123,17661.16,1733.84,0.0098,5,57,172,103,17.66,373,17,0.030,0.138,0.0455,172,240,219,4.99,112,0,0.009,0.000,0.0000,240,416,323,72.75,3446,68,0.275,0.553,0.0197,416,523,430,16.92,648,4,0.052,0.033,0.0062,530,755,717,171.23,7958,34,0.635,0.277,0.0043
"US","New York","Monroe",36055,741770,148260,1522,19987.33,2051.85,0.0103,5,55,156,117,9.01,3632,263,0.024,0.173,0.0725,156,226,164,4.83,1918,27,0.013,0.018,0.0139,226,409,330,85.94,47740,707,0.322,0.464,0.0148,409,526,447,34.51,16052,120,0.108,0.079,0.0075,526,755,716,219.53,79091,407,0.533,0.267,0.0051
"US","New York","Montgomery",36057,49221,11523,194,23410.74,3941.41,0.0168,5,57,142,77,4.21,102,4,0.009,0.021,0.0397,142,246,197,4.51,129,4,0.011,0.022,0.0330,246,414,352,106.19,3069,99,0.266,0.512,0.0323,414,504,434,39.62,966,18,0.084,0.093,0.0187,521,755,718,250.99,7269,67,0.631,0.347,0.0093
"US","New York","Nassau",36059,1356924,396488,3786,29219.62,2790.13,0.0095,4,51,166,76,93.73,42056,2187,0.106,0.578,0.0520,166,511,353,111.16,141651,989,0.357,0.261,0.0070,511,639,602,29.02,30881,120,0.078,0.032,0.0039,639,755,714,461.61,182158,492,0.459,0.130,0.0027,,,,,,,,,
"US","New York","New York",36061,1628706,368014,2165,22595.48,1329.28,0.0059,3,220,508,428,58.79,107329,1329,0.292,0.614,0.0124,508,642,571,24.96,30527,141,0.083,0.065,0.0046,642,755,714,431.78,230329,697,0.626,0.322,0.0030,,,,,,,,,,,,,,,,,,
