Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Indiana","Adams",18001,35777,7216,108,20169.38,3018.70,0.0150,5,73,88,80,1.23,5,1,0.001,0.009,0.1961,113,167,152,3.83,40,0,0.006,0.000,0.0000,171,508,297,147.22,3400,54,0.471,0.502,0.0159,508,640,587,60.54,1399,21,0.194,0.193,0.0149,640,755,727,128.85,2380,33,0.330,0.308,0.0140
"US","Indiana","Allen",18003,379299,102617,1091,27054.38,2876.36,0.0106,5,62,167,129,13.27,2812,130,0.027,0.119,0.0461,167,411,299,108.77,33431,518,0.326,0.475,0.0155,411,512,446,21.57,5497,47,0.054,0.043,0.0085,512,634,588,67.79,15801,103,0.154,0.094,0.0065,634,755,721,261.98,45295,298,0.441,0.273,0.0066
"US","Indiana","Bartholomew",18005,83779,21056,233,25132.79,2781.13,0.0111,5,57,154,95,13.73,570,47,0.027,0.203,0.0830,154,239,206,18.74,565,19,0.027,0.080,0.0328,239,433,302,99.98,6567,86,0.312,0.369,0.0131,515,647,589,78.23,3659,24,0.174,0.104,0.0066,647,755,728,261.84,9249,52,0.439,0.224,0.0057
"US","Indiana","Benton",18007,8748,2439,21,27880.66,2400.55,0.0086,5,251,414,323,182.10,839,13,0.344,0.621,0.0155,433,483,448,31.09,58,1,0.024,0.040,0.0145,483,539,526,39.78,89,1,0.037,0.045,0.0106,539,640,589,135.80,432,2,0.177,0.101,0.0049,640,755,731,240.97,930,4,0.381,0.192,0.0043
"US","Indiana","Blackford",18009,11758,3062,62,26041.84,5273.01,0.0202,5,66,154,126,6.72,33,2,0.011,0.033,0.0607,154,402,350,129.70,1172,25,0.383,0.405,0.0214,402,505,420,49.92,155,5,0.051,0.081,0.0322,505,652,626,85.13,655,11,0.214,0.178,0.0168,652,755,735,184.98,1054,19,0.344,0.307,0.0181
"US","Indiana","Boone",18011,67842,14913,156,21981.96,2299.46,0.0105,5,58,131,79,10.67,314,35,0.021,0.226,0.1122,131,234,220,11.66,605,16,0.041,0.102,0.0263,234,519,321,95.63,6077,52,0.407,0.331,0.0085,519,639,601,45.43,1957,13,0.131,0.084,0.0067,639,755,720,201.20,5989,41,0.402,0.260,0.0068
"US","Indiana","Brown",18013,15091,2563,59,16983.63,3909.62,0.0230,5,141,226,180,9.87,55,1,0.022,0.018,0.0193,226,414,317,78.13,864,38,0.337,0.645,0.0441,414,516,444,14.51,89,3,0.035,0.052,0.0342,516,623,584,53.61,366,4,0.143,0.069,0.0111,623,755,730,144.06,1159,12,0.452,0.206,0.0105
"US","Indiana","Carroll",18015,20257,4169,56,20580.54,2764.48,0.0134,5,154,240,199,31.69,164,11,0.039,0.196,0.0669,240,418,324,111.07,1511,6,0.362,0.108,0.0040,418,516,439,15.11,160,1,0.038,0.019,0.0065,516,633,589,52.82,657,12,0.157,0.219,0.0186,633,755,725,164.09,1582,24,0.379,0.431,0.0152
"US","Indiana","Cass",18017,37689,11372,150,30173.26,3979.94,0.0132,5,66,148,96,306.72,1612,9,0.142,0.060,0.0056,222,442,320,102.31,3781,92,0.333,0.613,0.0243,442,525,478,24.89,392,8,0.034,0.053,0.0204,525,643,589,87.40,1569,13,0.138,0.084,0.0080,643,755,727,269.57,3780,28,0.332,0.186,0.0074
"US","Indiana","Clark",18019,118301,30385,354,25684.48,2992.37,0.0117,5,58,143,96,11.26,562,42,0.019,0.119,0.0750,143,233,202,21.21,1388,12,0.046,0.035,0.0089,233,512,349,97.67,11278,140,0.371,0.394,0.0124,512,647,580,78.06,5710,64,0.188,0.181,0.0112,647,755,732,234.17,11509,98,0.379,0.277,0.0085
