Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Afghanistan","","",0,38928341,9447,145,24.27,3.72,0.0153
"Armenia","","",0,2963234,75535,1646,2549.07,555.47,0.0218
"Azerbaijan","","",0,10139175,154485,1714,1523.64,169.05,0.0111
"Bahrain","","",0,1701583,136106,18,7998.79,10.58,0.0001
"Bangladesh","","",0,164689383,284968,683,173.03,4.15,0.0024
"Bhutan","","",0,771611,3306,1,428.45,1.30,0.0003
"Burma","","",0,54409793,35427,584,65.11,10.73,0.0165
"Cambodia","","",0,16718971,2953,215,17.66,12.86,0.0728
"Georgia","","",0,3989175,564872,5019,14160.12,1258.15,0.0089
"Indonesia","","",0,273523621,226520,1038,82.82,3.79,0.0046
"Iran","","",0,83992953,597267,6138,711.09,73.08,0.0103
"Iraq","","",0,40222503,187751,1277,466.78,31.75,0.0068
"Israel","","",0,8655541,1827806,1039,21117.18,120.04,0.0006
"Jordan","","",0,10203140,446043,2237,4371.62,219.25,0.0050
"Kazakhstan","","",0,18776707,332707,1434,1771.91,76.37,0.0043
"Kuwait","","",0,4270563,162369,46,3802.05,10.77,0.0003
"Kyrgyzstan","","",0,6524191,17975,225,275.51,34.49,0.0125
"Laos","","",0,7275556,93909,494,1290.75,67.90,0.0053
"Maldives","","",0,540541,60853,37,11257.80,68.45,0.0006
"Mongolia","","",0,3278292,86961,361,2652.63,110.12,0.0042
"Nepal","","",0,29136808,153011,383,525.15,13.14,0.0025
"Oman","","",0,5106622,42647,47,835.13,9.20,0.0011
"Papua New Guinea","","",0,8947027,7191,215,80.37,24.03,0.0299
"Philippines","","",0,109581085,813928,10780,742.76,98.37,0.0132
"Qatar","","",0,2881060,105455,41,3660.28,14.23,0.0004
"Saudi Arabia","","",0,34813867,157274,155,451.76,4.45,0.0010
"Singapore","","",0,5850343,175934,434,3007.24,74.18,0.0025
"Sri Lanka","","",0,21413250,75014,1795,350.32,83.83,0.0239
"Taiwan","","",0,23816775,2675,3,11.23,0.13,0.0011
"Tajikistan","","",0,9537642,252,0,2.64,0.00,0.0000
"Thailand","","",0,69799977,568834,2957,814.95,42.36,0.0052
"Timor-Leste","","",0,1318442,521,0,39.52,0.00,0.0000
"United Arab Emirates","","",0,9890399,115683,124,1169.65,12.54,0.0011
"Uzbekistan","","",0,33469199,41468,253,123.90,7.56,0.0061
"Vietnam","","",0,97338583,1394818,16035,1432.95,164.73,0.0115
"West Bank and Gaza","","",0,5101416,105184,445,2061.86,87.23,0.0042
"Yemen","","",0,29825968,1357,133,4.55,4.46,0.0980
"Japan","","",0,133719176,1487123,971,1112.12,7.26,0.0007
"India","","",0,1371753893,7916542,42858,577.11,31.24,0.0054
"Pakistan","","",0,211877156,185754,993,87.67,4.69,0.0053
"China","","",0,1467916324,11012,0,0.75,0.00,0.0000
"Malaysia","","",0,36400899,421532,2990,1158.03,82.14,0.0071
