Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"Canada","Alberta","",0,4413146,517754,3789,11732.08,858.57,0.0073,5,56,128,93,5.39,6870,141,0.013,0.037,0.0206,137,395,318,38.89,123557,1677,0.239,0.443,0.0136,395,531,467,44.79,101873,489,0.197,0.129,0.0048,531,669,602,36.64,99976,912,0.193,0.241,0.0091,669,755,720,130.93,185947,577,0.359,0.152,0.0031
"Canada","British Columbia","",0,5110917,341611,2768,6683.95,541.59,0.0081,5,54,102,63,1.26,2066,113,0.006,0.041,0.0547,177,382,311,15.20,67192,1064,0.197,0.384,0.0158,382,528,443,23.69,77778,510,0.228,0.184,0.0066,528,666,598,14.25,66296,529,0.194,0.191,0.0080,666,755,712,64.17,128048,489,0.375,0.177,0.0038
"Canada","Manitoba","",0,1377517,127351,1637,9244.97,1188.37,0.0129,4,63,77,70,1.15,181,3,0.001,0.002,0.0147,192,409,305,29.05,31761,897,0.249,0.548,0.0282,409,564,482,33.32,25693,280,0.202,0.171,0.0109,564,755,717,154.19,69566,454,0.546,0.277,0.0065,,,,,,,,,
"Canada","New Brunswick","",0,779993,33365,294,4277.60,376.93,0.0088,5,297,315,306,1.21,146,1,0.004,0.003,0.0070,343,392,362,3.37,808,15,0.024,0.052,0.0190,421,508,430,1.51,813,15,0.024,0.050,0.0181,554,651,625,12.51,4220,73,0.126,0.247,0.0172,651,755,713,91.47,26831,176,0.804,0.600,0.0066
"Canada","Newfoundland and Labrador","",0,521365,20534,56,3938.51,107.41,0.0027,5,57,82,66,3.00,237,3,0.012,0.049,0.0116,377,408,387,6.57,591,2,0.029,0.036,0.0034,458,508,488,1.66,319,1,0.016,0.017,0.0030,585,649,613,3.57,521,9,0.025,0.160,0.0172,686,755,719,114.29,18463,39,0.899,0.692,0.0021
"Canada","Northwest Territories","",0,44904,7759,17,17279.08,378.59,0.0022,5,320,333,325,1.76,8,0,0.001,0.000,0.0000,357,396,386,1.85,22,0,0.003,0.000,0.0000,451,487,469,12.49,77,0,0.010,0.000,0.0000,560,676,621,91.57,1931,12,0.249,0.708,0.0062,676,755,738,312.96,5701,5,0.735,0.297,0.0009
"Canada","Nova Scotia","",0,977457,42805,174,4379.22,178.01,0.0041,5,58,87,82,3.04,583,6,0.014,0.037,0.0109,94,107,98,6.45,455,33,0.011,0.189,0.0723,445,522,471,16.06,4058,26,0.095,0.149,0.0064,574,635,619,3.34,1201,5,0.028,0.029,0.0042,635,755,720,77.52,35687,77,0.834,0.440,0.0021
"Canada","Nunavut","",0,38780,2252,5,5807.12,128.93,0.0022,5,288,342,303,32.44,265,1,0.118,0.202,0.0038,361,426,393,10.47,128,3,0.057,0.570,0.0222,443,512,464,22.15,261,0,0.116,0.000,0.0000,621,637,628,2.06,9,0,0.004,0.000,0.0000,695,755,738,130.07,1576,1,0.700,0.202,0.0006
"Canada","Ontario","",0,14711827,1076547,12132,7317.56,824.64,0.0113,5,60,199,90,3.69,39537,2779,0.037,0.229,0.0703,199,399,352,23.24,256424,4119,0.238,0.340,0.0161,399,540,450,29.00,252513,2389,0.235,0.197,0.0095,540,640,590,5.01,49494,573,0.046,0.047,0.0116,640,755,711,92.53,479858,2297,0.446,0.189,0.0048
"Canada","Prince Edward Island","",0,158158,10518,13,6650.31,82.20,0.0012,5,61,73,67,1.18,18,0,0.002,0.005,0.0033,315,326,319,0.87,13,0,0.001,0.000,0.0000,398,412,403,1.46,24,0,0.002,0.000,0.0000,594,623,604,2.64,67,0,0.006,0.000,0.0000,662,755,732,153.61,10193,14,0.969,1.076,0.0014
"Canada","Quebec","",0,8537674,902550,13764,10571.38,1612.15,0.0153,5,54,167,100,10.54,55851,5666,0.062,0.412,0.1014,197,406,347,29.75,229473,4700,0.254,0.341,0.0205,406,532,444,18.05,86980,807,0.096,0.059,0.0093,532,637,601,9.04,45267,235,0.050,0.017,0.0052,637,755,711,156.42,482138,2312,0.534,0.168,0.0048
"Canada","Repatriated Travellers","",0,-1,13,0,0.00,0.00,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Canada","Saskatchewan","",0,1181666,123312,1012,10435.44,856.42,0.0082,5,169,210,185,2.64,767,7,0.006,0.007,0.0094,227,407,356,26.47,27595,367,0.224,0.363,0.0133,407,535,446,22.29,20107,182,0.163,0.180,0.0090,535,676,611,40.51,31717,351,0.257,0.347,0.0111,676,755,727,104.44,42510,92,0.345,0.091,0.0022
"Canada","Yukon","",0,41078,3341,20,8133.31,486.88,0.0060,5,296,326,307,4.63,35,0,0.010,0.000,0.0000,343,356,349,2.48,9,0,0.003,0.000,0.0000,496,591,525,42.43,610,6,0.182,0.309,0.0101,591,682,664,63.90,844,6,0.253,0.285,0.0068,682,755,719,160.48,1811,6,0.542,0.324,0.0036
