Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"Spain","Andalusia","",0,8427405,1292535,11124,15337.28,1319.98,0.0086,5,173,328,286,51.17,235052,3184,0.182,0.286,0.0135,328,421,368,73.64,245424,4360,0.190,0.392,0.0178,421,492,447,20.18,89023,960,0.069,0.086,0.0108,492,635,553,47.66,225389,1357,0.174,0.122,0.0060,635,755,713,142.66,499719,1229,0.387,0.110,0.0025
"Spain","Aragon","",0,1320586,383483,3848,29038.85,2913.86,0.0100,5,111,230,193,59.51,23189,365,0.060,0.095,0.0157,230,327,280,83.06,47922,1285,0.125,0.334,0.0268,327,420,364,54.02,32903,881,0.086,0.229,0.0268,501,627,543,63.06,36723,334,0.096,0.087,0.0091,627,755,720,455.68,227375,837,0.593,0.218,0.0037
"Spain","Asturias","",0,1022205,186260,2097,18221.39,2051.45,0.0113,4,186,335,296,47.39,23867,963,0.128,0.459,0.0403,335,492,371,47.96,25958,675,0.139,0.322,0.0260,492,620,539,48.39,18752,102,0.101,0.048,0.0054,620,755,723,291.14,117721,339,0.632,0.161,0.0029,,,,,,,,,
"Spain","Baleares","",0,1188220,245970,978,20700.71,823.08,0.0040,5,176,259,217,25.48,12408,85,0.050,0.087,0.0069,259,427,357,51.56,42609,461,0.173,0.471,0.0108,427,487,431,5.56,3075,73,0.013,0.075,0.0238,487,628,551,76.17,39621,127,0.161,0.130,0.0032,628,755,728,314.88,148197,230,0.602,0.235,0.0016
"Spain","C. Valenciana","",0,4974969,1243441,7497,24993.94,1506.94,0.0060,4,118,120,119,0.52,76,3,0.000,0.000,0.0378,173,477,369,152.22,380457,5919,0.306,0.790,0.0156,477,626,547,48.59,119175,432,0.096,0.058,0.0036,626,755,733,426.50,743046,1066,0.598,0.142,0.0014,,,,,,,,,
"Spain","Canarias","",0,2206901,270725,1384,12267.20,627.12,0.0051,5,191,285,224,13.65,14921,125,0.055,0.090,0.0084,285,406,358,13.48,23771,317,0.088,0.229,0.0133,406,489,427,10.06,14787,169,0.055,0.122,0.0114,489,626,552,36.25,39984,232,0.148,0.168,0.0058,626,755,721,222.32,177363,537,0.655,0.388,0.0030
"Spain","Cantabria","",0,581640,120160,530,20658.83,911.22,0.0044,5,248,333,294,38.69,10609,128,0.088,0.242,0.0121,333,416,366,29.26,8102,169,0.067,0.319,0.0208,416,493,459,18.65,5069,37,0.042,0.069,0.0073,493,638,549,50.66,16483,45,0.137,0.086,0.0028,638,755,721,321.14,75800,126,0.631,0.238,0.0017
"Spain","Castilla - La Mancha","",0,2034877,443472,4142,21793.55,2035.50,0.0093,5,165,320,284,47.56,70450,817,0.159,0.197,0.0116,320,425,363,105.05,85767,1889,0.193,0.456,0.0220,425,509,456,17.50,21112,259,0.048,0.063,0.0123,509,639,558,41.71,44879,503,0.101,0.121,0.0112,639,755,715,273.51,220240,510,0.497,0.123,0.0023
"Spain","Castilla y Leon","",0,2407733,618777,6192,25699.57,2571.71,0.0100,5,175,328,293,69.94,107636,2081,0.174,0.336,0.0193,328,421,367,102.41,82317,1688,0.133,0.273,0.0205,421,495,445,15.19,21898,351,0.035,0.057,0.0160,495,626,538,67.76,68883,438,0.111,0.071,0.0064,626,755,720,352.49,337213,796,0.545,0.129,0.0024
"Spain","Catalonia","",0,7566431,2154015,11365,28468.05,1502.03,0.0053,5,113,319,280,63.15,255736,2301,0.119,0.202,0.0090,319,399,356,74.17,256058,2273,0.119,0.200,0.0089,413,491,458,25.22,98047,3103,0.046,0.273,0.0316,491,631,540,105.09,314030,1261,0.146,0.111,0.0040,631,755,731,455.10,1286940,1401,0.597,0.123,0.0011
