Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Antigua and Barbuda","","",0,97928,7378,134,7534.11,1368.35,0.0182
"Bahamas","","",0,393248,32975,766,8385.29,1947.88,0.0232
"Barbados","","",0,287371,52377,301,18226.27,1047.43,0.0057
"Belize","","",0,397621,55679,632,14003.03,1589.45,0.0114
"Costa Rica","","",0,5094113,770906,7827,15133.27,1536.48,0.0102
"Cuba","","",0,11326616,1062313,8477,9378.91,748.41,0.0080
"Dominica","","",0,71990,10659,53,14806.22,736.21,0.0050
"Dominican Republic","","",0,10847904,570501,4350,5259.09,401.00,0.0076
"El Salvador","","",0,6486200,146202,4010,2254.05,618.24,0.0274
"Grenada","","",0,112518,13371,213,11883.43,1893.03,0.0159
"Guatemala","","",0,17915567,740407,16664,4132.76,930.14,0.0225
"Haiti","","",0,11402533,30053,808,263.56,70.86,0.0269
"Honduras","","",0,9904607,391874,10512,3956.48,1061.32,0.0268
"Jamaica","","",0,2961161,127260,2751,4297.64,929.03,0.0216
"Nicaragua","","",0,6624554,17874,221,269.81,33.36,0.0124
"Panama","","",0,4314768,745848,7971,17285.94,1847.38,0.0107
"Saint Kitts and Nevis","","",0,53191,5508,40,10355.14,752.01,0.0073
"Saint Lucia","","",0,183629,22180,347,12078.70,1889.68,0.0156
"Saint Vincent and the Grenadines","","",0,110947,8240,103,7426.97,928.37,0.0125
"Trinidad and Tobago","","",0,1399490,121412,3537,8675.45,2527.35,0.0291
"Mexico","","",0,129226911,5305157,312863,4105.30,2421.04,0.0590
"Canada","","",0,42307628,3209714,35683,7586.61,843.42,0.0111
"US","","",1001,345020766,78000829,924433,22607.58,2679.35,0.0119
