Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Argentina","","",0,45195777,1925540,42103,4260.44,931.57,0.0219
"Bolivia","","",0,11673029,152946,4699,1310.25,402.55,0.0307
"Ecuador","","",0,17643060,220260,6222,1248.42,352.66,0.0282
"Paraguay","","",0,7132530,207038,4365,2902.73,611.98,0.0211
"Uruguay","","",0,3473727,156674,1735,4510.26,499.46,0.0111
"Venezuela","","",0,28435943,107183,1258,376.93,44.24,0.0117
"Brazil","","",0,211029055,9052702,225495,4289.79,1068.55,0.0249
"Colombia","","",0,48334716,1801933,42004,3728.03,869.02,0.0233
"Chile","","",0,18184311,649913,12217,3574.03,671.84,0.0188
"Peru","","",0,33052793,881087,74098,2665.70,2241.81,0.0841
