Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Afghanistan","","",0,38928341,18332,1078,47.09,27.69,0.0588
"Armenia","","",0,2963234,156988,2881,5297.86,972.25,0.0184
"Azerbaijan","","",0,10139175,255941,3487,2524.28,343.91,0.0136
"Bahrain","","",0,1701583,92198,338,5418.37,198.64,0.0037
"Bangladesh","","",0,164689383,349531,5008,212.24,30.41,0.0143
"Bhutan","","",0,771611,669,1,86.70,1.30,0.0015
"Burma","","",0,54409793,130764,2950,240.33,54.22,0.0226
"Cambodia","","",0,16718971,5493,39,32.85,2.33,0.0071
"Georgia","","",0,3989175,287719,3886,7212.49,974.14,0.0135
"Indonesia","","",0,273523621,1315247,32702,480.85,119.56,0.0249
"Iran","","",0,83992953,1741115,40310,2072.93,479.92,0.0232
"Iraq","","",0,40222503,609452,5859,1515.20,145.66,0.0096
"Israel","","",0,8655541,600464,4779,6937.34,552.13,0.0080
"Jordan","","",0,10203140,670899,8056,6575.42,789.56,0.0120
"Kazakhstan","","",0,18776707,195852,4170,1043.06,222.08,0.0213
"Kuwait","","",0,4270563,150332,833,3520.19,195.06,0.0055
"Kyrgyzstan","","",0,6524191,44988,479,689.56,73.42,0.0106
"Laos","","",0,7275556,39,0,0.54,0.00,0.0000
"Maldives","","",0,540541,15974,34,2955.19,62.90,0.0021
"Mongolia","","",0,3278292,20275,39,618.46,11.90,0.0019
"Nepal","","",0,29136808,208402,2590,715.25,88.89,0.0124
"Oman","","",0,5106622,79763,922,1561.95,180.55,0.0116
"Papua New Guinea","","",0,8947027,8770,74,98.02,8.27,0.0084
"Philippines","","",0,109581085,607529,10273,554.41,93.75,0.0169
"Qatar","","",0,2881060,69449,152,2410.54,52.76,0.0022
"Saudi Arabia","","",0,34813867,69471,2092,199.55,60.09,0.0301
"Singapore","","",0,5850343,3050,3,52.13,0.51,0.0010
"Sri Lanka","","",0,21413250,93005,598,434.33,27.93,0.0064
"Taiwan","","",0,23816775,557,3,2.34,0.13,0.0054
"Tajikistan","","",0,9537642,4070,16,42.67,1.68,0.0039
"Thailand","","",0,69799977,35802,42,51.29,0.60,0.0012
"Timor-Leste","","",0,1318442,1191,1,90.33,0.76,0.0008
"United Arab Emirates","","",0,9890399,400898,1132,4053.41,114.45,0.0028
"Uzbekistan","","",0,33469199,30389,175,90.80,5.23,0.0058
"Vietnam","","",0,97338583,1678,0,1.72,0.00,0.0000
"West Bank and Gaza","","",0,5101416,238489,2670,4674.96,523.38,0.0112
"Yemen","","",0,29825968,3655,515,12.25,17.27,0.1409
"Japan","","",0,133719176,443597,8026,331.74,60.02,0.0181
"India","","",0,1371753893,8478266,80010,618.06,58.33,0.0094
"Pakistan","","",0,211877156,439544,9635,207.45,45.47,0.0219
"China","","",0,1467916324,11671,105,0.80,0.07,0.0090
"Malaysia","","",0,36400899,359679,1229,988.10,33.76,0.0034
