Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Antigua and Barbuda","","",0,97928,1108,27,1131.44,275.71,0.0244
"Bahamas","","",0,393248,5684,102,1445.40,259.38,0.0179
"Barbados","","",0,287371,3572,37,1242.99,128.75,0.0104
"Belize","","",0,397620,10643,293,2676.68,736.88,0.0275
"Costa Rica","","",0,5094114,154347,2205,3029.91,432.85,0.0143
"Cuba","","",0,11326616,86031,382,759.55,33.73,0.0044
"Dominica","","",0,71990,137,0,190.30,0.00,0.0000
"Dominican Republic","","",0,10847904,148404,1311,1368.04,120.85,0.0088
"El Salvador","","",0,6486201,38364,1232,591.47,189.94,0.0321
"Grenada","","",0,112519,131,1,116.42,8.89,0.0076
"Guatemala","","",0,17915567,119424,3930,666.59,219.36,0.0329
"Haiti","","",0,11402532,4169,24,36.56,2.10,0.0058
"Honduras","","",0,9904607,123861,2610,1250.54,263.51,0.0211
"Jamaica","","",0,2961161,37303,612,1259.74,206.68,0.0164
"Nicaragua","","",0,6624553,1664,29,25.12,4.38,0.0174
"Panama","","",0,4314768,248850,3831,5767.40,887.88,0.0154
"Saint Kitts and Nevis","","",0,53192,25,0,47.00,0.00,0.0000
"Saint Lucia","","",0,183629,4359,66,2373.81,359.42,0.0151
"Saint Vincent and the Grenadines","","",0,110947,1750,10,1577.33,90.13,0.0057
"Trinidad and Tobago","","",0,1399491,4354,78,311.11,55.73,0.0179
"Mexico","","",0,129226918,1563292,134580,1209.73,1041.42,0.0861
"Canada","","",0,42307627,949042,14206,2243.19,335.78,0.0150
"US","","",1001,345020739,24469493,359240,7092.18,1041.21,0.0147
